InvoiceID,CustomerID,ProductSKU,Quantity,UnitPrice,InvoiceDate,AcquisitionChannel,TotalSpend,Year,Month,MonthPeriod,DayName,Hour
INV-112654,13812.0,PROD-004,8,19.99,2026-02-21 12:00:00,Web,159.92,2026,2,2026-02,Saturday,12
INV-112655,10635.0,PROD-005,2,150.0,2025-08-10 10:00:00,Web,300.0,2025,8,2025-08,Sunday,10
INV-112656,14809.0,PROD-002,5,150.0,2026-03-21 08:00:00,Mobile App,750.0,2026,3,2026-03,Saturday,8
INV-112657,13627.0,PROD-005,5,150.0,2025-04-08 16:00:00,Mobile App,750.0,2025,4,2025-04,Tuesday,16
INV-112658,13556.0,PROD-004,2,299.99,2026-01-03 18:00:00,Web,599.98,2026,1,2026-01,Saturday,18
INV-112659,11243.0,PROD-002,4,150.0,2026-01-07 17:00:00,B2B Portal,600.0,2026,1,2026-01,Wednesday,17
INV-112660,14892.0,PROD-003,6,299.99,2025-08-18 17:00:00,B2B Portal,1799.94,2025,8,2025-08,Monday,17
INV-112661,14146.0,PROD-004,8,49.99,2026-03-07 17:00:00,Mobile App,399.92,2026,3,2026-03,Saturday,17
INV-112662,11631.0,PROD-004,5,4.99,2026-01-06 11:00:00,B2B Portal,24.950000000000003,2026,1,2026-01,Tuesday,11
INV-112663,14115.0,PROD-001,8,150.0,2025-07-13 08:00:00,Web,1200.0,2025,7,2025-07,Sunday,8
INV-112664,14530.0,PROD-005,6,19.99,2025-05-19 13:00:00,Web,119.94,2025,5,2025-05,Monday,13
INV-112665,12300.0,PROD-002,8,150.0,2025-08-10 13:00:00,Mobile App,1200.0,2025,8,2025-08,Sunday,13
INV-112666,14014.0,PROD-002,5,299.99,2025-08-16 12:00:00,B2B Portal,1499.95,2025,8,2025-08,Saturday,12
INV-112667,11585.0,PROD-003,4,49.99,2025-09-15 19:00:00,B2B Portal,199.96,2025,9,2025-09,Monday,19
INV-112670,13170.0,PROD-002,5,150.0,2025-04-18 16:00:00,B2B Portal,750.0,2025,4,2025-04,Friday,16
INV-112671,11931.0,PROD-001,2,150.0,2025-05-16 15:00:00,Web,300.0,2025,5,2025-05,Friday,15
INV-112672,12613.0,PROD-004,2,49.99,2025-05-31 18:00:00,Mobile App,99.98,2025,5,2025-05,Saturday,18
INV-112673,10580.0,PROD-002,6,299.99,2026-01-22 08:00:00,Mobile App,1799.94,2026,1,2026-01,Thursday,8
INV-112674,12482.0,PROD-004,7,19.99,2026-02-05 16:00:00,Web,139.92999999999998,2026,2,2026-02,Thursday,16
INV-112675,14171.0,PROD-005,5,49.99,2025-10-01 09:00:00,B2B Portal,249.95000000000002,2025,10,2025-10,Wednesday,9
INV-112676,11300.0,PROD-004,4,150.0,2025-02-07 17:00:00,Web,600.0,2025,2,2025-02,Friday,17
INV-112677,11495.0,PROD-005,6,49.99,2026-04-14 08:00:00,Web,299.94,2026,4,2026-04,Tuesday,8
INV-112678,11895.0,PROD-002,6,19.99,2025-01-31 19:00:00,Web,119.94,2025,1,2025-01,Friday,19
INV-112679,11365.0,PROD-001,4,49.99,2025-09-10 19:00:00,Web,199.96,2025,9,2025-09,Wednesday,19
INV-112680,10574.0,PROD-001,1,19.99,2025-09-25 11:00:00,B2B Portal,19.99,2025,9,2025-09,Thursday,11
INV-112681,11243.0,PROD-004,3,4.99,2025-01-24 16:00:00,Web,14.97,2025,1,2025-01,Friday,16
INV-112682,11081.0,PROD-001,9,299.99,2025-11-22 19:00:00,Web,2699.91,2025,11,2025-11,Saturday,19
INV-112683,14875.0,PROD-005,7,299.99,2025-11-17 12:00:00,Web,2099.9300000000003,2025,11,2025-11,Monday,12
INV-112684,12797.0,PROD-001,7,299.99,2025-05-14 17:00:00,Mobile App,2099.9300000000003,2025,5,2025-05,Wednesday,17
INV-112685,11016.0,PROD-001,5,4.99,2026-01-18 12:00:00,B2B Portal,24.950000000000003,2026,1,2026-01,Sunday,12
INV-112686,12150.0,PROD-001,7,19.99,2025-05-10 18:00:00,Web,139.92999999999998,2025,5,2025-05,Saturday,18
INV-112687,11906.0,PROD-003,9,49.99,2026-02-21 08:00:00,B2B Portal,449.91,2026,2,2026-02,Saturday,8
INV-112688,10804.0,PROD-003,6,4.99,2025-03-04 16:00:00,Web,29.94,2025,3,2025-03,Tuesday,16
INV-112689,11975.0,PROD-004,6,4.99,2026-02-21 17:00:00,Web,29.94,2026,2,2026-02,Saturday,17
INV-112690,12871.0,PROD-002,4,19.99,2025-05-07 19:00:00,Web,79.96,2025,5,2025-05,Wednesday,19
INV-112691,14659.0,PROD-002,1,4.99,2025-02-28 17:00:00,B2B Portal,4.99,2025,2,2025-02,Friday,17
INV-112692,12744.0,PROD-005,7,299.99,2025-11-12 13:00:00,Mobile App,2099.9300000000003,2025,11,2025-11,Wednesday,13
INV-112693,10364.0,PROD-005,5,299.99,2025-07-06 09:00:00,Web,1499.95,2025,7,2025-07,Sunday,9
INV-112694,11816.0,PROD-004,1,49.99,2025-05-22 10:00:00,Web,49.99,2025,5,2025-05,Thursday,10
INV-112695,13348.0,PROD-003,3,4.99,2025-07-24 19:00:00,Mobile App,14.97,2025,7,2025-07,Thursday,19
INV-112696,11802.0,PROD-001,9,19.99,2025-04-01 14:00:00,Mobile App,179.91,2025,4,2025-04,Tuesday,14
INV-112698,11167.0,PROD-003,2,299.99,2026-03-22 14:00:00,Mobile App,599.98,2026,3,2026-03,Sunday,14
INV-112699,11256.0,PROD-004,7,49.99,2025-05-02 18:00:00,Mobile App,349.93,2025,5,2025-05,Friday,18
INV-112700,11460.0,PROD-003,7,299.99,2025-12-17 17:00:00,Web,2099.9300000000003,2025,12,2025-12,Wednesday,17
INV-112701,12061.0,PROD-002,8,49.99,2026-03-23 17:00:00,Web,399.92,2026,3,2026-03,Monday,17
INV-112703,13272.0,PROD-002,3,19.99,2025-06-30 11:00:00,Web,59.97,2025,6,2025-06,Monday,11
INV-112705,13354.0,PROD-005,3,299.99,2026-04-23 11:00:00,Mobile App,899.97,2026,4,2026-04,Thursday,11
INV-112706,13913.0,PROD-004,9,19.99,2026-03-28 18:00:00,Web,179.91,2026,3,2026-03,Saturday,18
INV-112708,11296.0,PROD-003,2,299.99,2025-03-29 08:00:00,Web,599.98,2025,3,2025-03,Saturday,8
INV-112709,10235.0,PROD-001,5,299.99,2025-03-31 18:00:00,Mobile App,1499.95,2025,3,2025-03,Monday,18
INV-112710,13719.0,PROD-002,5,49.99,2026-05-06 10:00:00,Web,249.95000000000002,2026,5,2026-05,Wednesday,10
INV-112711,12327.0,PROD-001,4,299.99,2026-03-21 19:00:00,Mobile App,1199.96,2026,3,2026-03,Saturday,19
INV-112712,14580.0,PROD-003,3,49.99,2025-07-03 08:00:00,Mobile App,149.97,2025,7,2025-07,Thursday,8
INV-112713,14571.0,PROD-001,7,150.0,2026-04-05 11:00:00,Web,1050.0,2026,4,2026-04,Sunday,11
INV-112714,11045.0,PROD-001,1,299.99,2025-10-19 19:00:00,Web,299.99,2025,10,2025-10,Sunday,19
INV-112715,11531.0,PROD-001,2,19.99,2026-01-24 13:00:00,Mobile App,39.98,2026,1,2026-01,Saturday,13
INV-112716,13672.0,PROD-004,2,4.99,2025-11-01 13:00:00,Web,9.98,2025,11,2025-11,Saturday,13
INV-112717,14057.0,PROD-001,5,299.99,2025-10-16 14:00:00,Web,1499.95,2025,10,2025-10,Thursday,14
INV-112719,13069.0,PROD-003,9,150.0,2025-07-11 18:00:00,B2B Portal,1350.0,2025,7,2025-07,Friday,18
INV-112720,10524.0,PROD-001,8,4.99,2026-03-10 16:00:00,Mobile App,39.92,2026,3,2026-03,Tuesday,16
INV-112722,12724.0,PROD-002,9,49.99,2025-07-26 12:00:00,Mobile App,449.91,2025,7,2025-07,Saturday,12
INV-112723,14178.0,PROD-001,2,4.99,2025-06-24 08:00:00,Web,9.98,2025,6,2025-06,Tuesday,8
INV-112724,10137.0,PROD-004,1,49.99,2025-10-26 11:00:00,B2B Portal,49.99,2025,10,2025-10,Sunday,11
INV-112725,12808.0,PROD-005,9,4.99,2025-06-24 10:00:00,Mobile App,44.910000000000004,2025,6,2025-06,Tuesday,10
INV-112726,12956.0,PROD-003,4,299.99,2025-03-15 08:00:00,B2B Portal,1199.96,2025,3,2025-03,Saturday,8
INV-112727,14548.0,PROD-005,4,19.99,2025-05-01 18:00:00,Web,79.96,2025,5,2025-05,Thursday,18
INV-112728,12975.0,PROD-003,3,19.99,2025-10-18 17:00:00,Mobile App,59.97,2025,10,2025-10,Saturday,17
INV-112730,11757.0,PROD-004,2,19.99,2025-12-28 16:00:00,B2B Portal,39.98,2025,12,2025-12,Sunday,16
INV-112731,10524.0,PROD-002,8,299.99,2026-01-17 13:00:00,B2B Portal,2399.92,2026,1,2026-01,Saturday,13
INV-112733,10851.0,PROD-004,8,4.99,2025-01-16 13:00:00,Web,39.92,2025,1,2025-01,Thursday,13
INV-112734,11015.0,PROD-005,5,299.99,2025-07-03 16:00:00,Web,1499.95,2025,7,2025-07,Thursday,16
INV-112735,14976.0,PROD-001,4,4.99,2026-01-11 17:00:00,Web,19.96,2026,1,2026-01,Sunday,17
INV-112736,10713.0,PROD-005,8,150.0,2025-06-23 15:00:00,Mobile App,1200.0,2025,6,2025-06,Monday,15
INV-112737,14721.0,PROD-002,6,19.99,2026-03-07 19:00:00,Web,119.94,2026,3,2026-03,Saturday,19
INV-112738,13354.0,PROD-002,8,49.99,2025-08-12 12:00:00,Web,399.92,2025,8,2025-08,Tuesday,12
INV-112739,13777.0,PROD-001,1,49.99,2026-03-04 13:00:00,Mobile App,49.99,2026,3,2026-03,Wednesday,13
INV-112740,13191.0,PROD-004,3,49.99,2025-12-14 15:00:00,Web,149.97,2025,12,2025-12,Sunday,15
INV-112741,10659.0,PROD-005,7,49.99,2025-07-08 16:00:00,Web,349.93,2025,7,2025-07,Tuesday,16
INV-112742,11574.0,PROD-005,2,150.0,2025-05-11 17:00:00,B2B Portal,300.0,2025,5,2025-05,Sunday,17
INV-112743,13124.0,PROD-005,2,4.99,2026-01-20 19:00:00,B2B Portal,9.98,2026,1,2026-01,Tuesday,19
INV-112744,12593.0,PROD-004,8,299.99,2025-05-18 09:00:00,Mobile App,2399.92,2025,5,2025-05,Sunday,9
INV-112745,13440.0,PROD-002,7,4.99,2026-04-07 18:00:00,Web,34.93,2026,4,2026-04,Tuesday,18
INV-112746,10034.0,PROD-001,5,299.99,2026-02-09 08:00:00,Web,1499.95,2026,2,2026-02,Monday,8
INV-112747,12055.0,PROD-004,5,299.99,2025-12-04 09:00:00,Mobile App,1499.95,2025,12,2025-12,Thursday,9
INV-112748,10559.0,PROD-001,1,49.99,2025-03-25 17:00:00,Mobile App,49.99,2025,3,2025-03,Tuesday,17
INV-112749,14637.0,PROD-003,8,4.99,2025-12-18 12:00:00,B2B Portal,39.92,2025,12,2025-12,Thursday,12
INV-112750,13763.0,PROD-001,1,299.99,2025-02-02 09:00:00,Mobile App,299.99,2025,2,2025-02,Sunday,9
INV-112751,10200.0,PROD-003,6,4.99,2026-02-23 12:00:00,B2B Portal,29.94,2026,2,2026-02,Monday,12
INV-112752,13236.0,PROD-001,3,150.0,2026-03-29 17:00:00,Web,450.0,2026,3,2026-03,Sunday,17
INV-112754,12393.0,PROD-005,7,4.99,2025-04-19 19:00:00,B2B Portal,34.93,2025,4,2025-04,Saturday,19
INV-112755,11527.0,PROD-004,1,299.99,2025-05-10 12:00:00,Mobile App,299.99,2025,5,2025-05,Saturday,12
INV-112756,12363.0,PROD-005,9,4.99,2026-04-11 10:00:00,B2B Portal,44.910000000000004,2026,4,2026-04,Saturday,10
INV-112757,10815.0,PROD-002,4,299.99,2025-10-06 12:00:00,Web,1199.96,2025,10,2025-10,Monday,12
INV-112758,13798.0,PROD-004,2,150.0,2026-02-25 13:00:00,Web,300.0,2026,2,2026-02,Wednesday,13
INV-112759,13637.0,PROD-005,3,299.99,2026-04-01 10:00:00,Web,899.97,2026,4,2026-04,Wednesday,10
INV-112760,13219.0,PROD-001,9,49.99,2025-04-15 18:00:00,Web,449.91,2025,4,2025-04,Tuesday,18
INV-112763,13991.0,PROD-005,2,299.99,2026-01-31 16:00:00,B2B Portal,599.98,2026,1,2026-01,Saturday,16
INV-112764,13356.0,PROD-004,1,19.99,2025-03-13 12:00:00,Web,19.99,2025,3,2025-03,Thursday,12
INV-112766,11664.0,PROD-002,5,49.99,2025-03-13 16:00:00,Web,249.95000000000002,2025,3,2025-03,Thursday,16
INV-112767,12324.0,PROD-005,6,19.99,2025-12-07 13:00:00,Mobile App,119.94,2025,12,2025-12,Sunday,13
INV-112768,14452.0,PROD-002,8,49.99,2025-06-28 17:00:00,Web,399.92,2025,6,2025-06,Saturday,17
INV-112769,10525.0,PROD-005,7,299.99,2025-12-05 17:00:00,Mobile App,2099.9300000000003,2025,12,2025-12,Friday,17
INV-112770,10667.0,PROD-004,7,299.99,2025-08-05 08:00:00,Mobile App,2099.9300000000003,2025,8,2025-08,Tuesday,8
INV-112771,12363.0,PROD-001,5,299.99,2025-01-09 16:00:00,Web,1499.95,2025,1,2025-01,Thursday,16
INV-112772,13099.0,PROD-004,3,49.99,2025-06-25 18:00:00,Web,149.97,2025,6,2025-06,Wednesday,18
INV-112773,14646.0,PROD-005,7,150.0,2026-04-19 13:00:00,Mobile App,1050.0,2026,4,2026-04,Sunday,13
INV-112774,14821.0,PROD-005,2,299.99,2025-07-18 08:00:00,B2B Portal,599.98,2025,7,2025-07,Friday,8
INV-112775,13330.0,PROD-005,7,299.99,2026-03-01 18:00:00,Mobile App,2099.9300000000003,2026,3,2026-03,Sunday,18
INV-112776,10854.0,PROD-003,3,299.99,2025-05-31 09:00:00,B2B Portal,899.97,2025,5,2025-05,Saturday,9
INV-112777,12150.0,PROD-002,6,19.99,2025-09-09 16:00:00,Web,119.94,2025,9,2025-09,Tuesday,16
INV-112778,12385.0,PROD-001,7,19.99,2025-03-31 19:00:00,Web,139.92999999999998,2025,3,2025-03,Monday,19
INV-112780,10127.0,PROD-005,6,49.99,2026-03-11 19:00:00,Mobile App,299.94,2026,3,2026-03,Wednesday,19
INV-112781,12695.0,PROD-005,4,19.99,2025-03-13 15:00:00,Web,79.96,2025,3,2025-03,Thursday,15
INV-112782,11687.0,PROD-002,1,4.99,2025-12-03 19:00:00,B2B Portal,4.99,2025,12,2025-12,Wednesday,19
INV-112783,10223.0,PROD-002,5,4.99,2025-12-24 17:00:00,Web,24.950000000000003,2025,12,2025-12,Wednesday,17
INV-112784,12214.0,PROD-002,8,19.99,2025-12-26 16:00:00,Web,159.92,2025,12,2025-12,Friday,16
INV-112786,14432.0,PROD-002,9,150.0,2026-01-08 09:00:00,B2B Portal,1350.0,2026,1,2026-01,Thursday,9
INV-112787,10870.0,PROD-005,6,4.99,2025-07-04 17:00:00,B2B Portal,29.94,2025,7,2025-07,Friday,17
INV-112788,14171.0,PROD-001,2,19.99,2025-09-06 17:00:00,Web,39.98,2025,9,2025-09,Saturday,17
INV-112789,10740.0,PROD-004,1,4.99,2025-07-08 09:00:00,Web,4.99,2025,7,2025-07,Tuesday,9
INV-112790,12745.0,PROD-002,2,49.99,2025-11-15 12:00:00,Web,99.98,2025,11,2025-11,Saturday,12
INV-112791,12558.0,PROD-002,1,4.99,2025-07-06 19:00:00,Mobile App,4.99,2025,7,2025-07,Sunday,19
INV-112792,10225.0,PROD-002,8,19.99,2025-07-16 08:00:00,Web,159.92,2025,7,2025-07,Wednesday,8
INV-112793,12774.0,PROD-001,4,150.0,2025-06-13 16:00:00,Web,600.0,2025,6,2025-06,Friday,16
INV-112794,14544.0,PROD-002,4,299.99,2025-08-15 19:00:00,B2B Portal,1199.96,2025,8,2025-08,Friday,19
INV-112795,14682.0,PROD-002,9,299.99,2025-07-29 18:00:00,Mobile App,2699.91,2025,7,2025-07,Tuesday,18
INV-112796,13546.0,PROD-002,7,299.99,2025-11-03 18:00:00,Mobile App,2099.9300000000003,2025,11,2025-11,Monday,18
INV-112798,10616.0,PROD-004,8,4.99,2025-03-20 13:00:00,Web,39.92,2025,3,2025-03,Thursday,13
INV-112799,13746.0,PROD-005,9,49.99,2025-01-22 08:00:00,Mobile App,449.91,2025,1,2025-01,Wednesday,8
INV-112800,11540.0,PROD-001,7,4.99,2025-08-04 11:00:00,B2B Portal,34.93,2025,8,2025-08,Monday,11
INV-112801,11059.0,PROD-002,8,4.99,2025-12-25 12:00:00,Mobile App,39.92,2025,12,2025-12,Thursday,12
INV-112802,12901.0,PROD-003,2,19.99,2026-01-25 11:00:00,Web,39.98,2026,1,2026-01,Sunday,11
INV-112803,12391.0,PROD-001,4,4.99,2025-10-23 12:00:00,B2B Portal,19.96,2025,10,2025-10,Thursday,12
INV-112805,13266.0,PROD-002,7,49.99,2025-01-05 10:00:00,Mobile App,349.93,2025,1,2025-01,Sunday,10
INV-112806,11062.0,PROD-005,9,19.99,2026-04-13 08:00:00,Web,179.91,2026,4,2026-04,Monday,8
INV-112807,12479.0,PROD-001,9,299.99,2026-05-15 09:00:00,B2B Portal,2699.91,2026,5,2026-05,Friday,9
INV-112808,10815.0,PROD-001,5,150.0,2025-01-14 11:00:00,Web,750.0,2025,1,2025-01,Tuesday,11
INV-112809,12255.0,PROD-005,8,299.99,2025-05-26 14:00:00,Web,2399.92,2025,5,2025-05,Monday,14
INV-112810,10510.0,PROD-003,6,299.99,2026-02-03 10:00:00,B2B Portal,1799.94,2026,2,2026-02,Tuesday,10
INV-112812,10253.0,PROD-004,5,49.99,2026-03-08 13:00:00,Web,249.95000000000002,2026,3,2026-03,Sunday,13
INV-112813,10525.0,PROD-004,4,150.0,2026-01-09 17:00:00,Mobile App,600.0,2026,1,2026-01,Friday,17
INV-112815,10671.0,PROD-001,8,150.0,2026-04-17 10:00:00,Web,1200.0,2026,4,2026-04,Friday,10
INV-112816,14777.0,PROD-002,9,299.99,2025-07-29 08:00:00,Web,2699.91,2025,7,2025-07,Tuesday,8
INV-112817,11012.0,PROD-003,6,49.99,2025-02-07 15:00:00,Mobile App,299.94,2025,2,2025-02,Friday,15
INV-112818,13884.0,PROD-001,9,299.99,2025-07-13 17:00:00,Mobile App,2699.91,2025,7,2025-07,Sunday,17
INV-112820,14138.0,PROD-003,3,299.99,2026-03-10 08:00:00,Web,899.97,2026,3,2026-03,Tuesday,8
INV-112823,13222.0,PROD-002,4,150.0,2025-07-02 12:00:00,Web,600.0,2025,7,2025-07,Wednesday,12
INV-112824,11060.0,PROD-004,2,49.99,2026-01-26 17:00:00,Mobile App,99.98,2026,1,2026-01,Monday,17
INV-112825,10663.0,PROD-002,1,150.0,2025-08-01 19:00:00,B2B Portal,150.0,2025,8,2025-08,Friday,19
INV-112826,11823.0,PROD-003,2,150.0,2025-10-18 12:00:00,Mobile App,300.0,2025,10,2025-10,Saturday,12
INV-112827,12556.0,PROD-005,5,19.99,2025-01-15 08:00:00,Web,99.94999999999999,2025,1,2025-01,Wednesday,8
INV-112828,14115.0,PROD-002,4,4.99,2025-11-17 09:00:00,Web,19.96,2025,11,2025-11,Monday,9
INV-112829,13272.0,PROD-003,2,150.0,2025-06-15 12:00:00,B2B Portal,300.0,2025,6,2025-06,Sunday,12
INV-112830,12082.0,PROD-001,1,19.99,2025-03-03 18:00:00,Web,19.99,2025,3,2025-03,Monday,18
INV-112832,14185.0,PROD-004,5,150.0,2025-02-23 15:00:00,Web,750.0,2025,2,2025-02,Sunday,15
INV-112833,10524.0,PROD-005,9,299.99,2025-01-29 14:00:00,B2B Portal,2699.91,2025,1,2025-01,Wednesday,14
INV-112835,14312.0,PROD-002,6,4.99,2026-04-30 10:00:00,Mobile App,29.94,2026,4,2026-04,Thursday,10
INV-112836,12950.0,PROD-005,8,19.99,2026-02-01 11:00:00,Mobile App,159.92,2026,2,2026-02,Sunday,11
INV-112837,14929.0,PROD-002,5,49.99,2025-10-17 14:00:00,Web,249.95000000000002,2025,10,2025-10,Friday,14
INV-112838,10455.0,PROD-003,5,19.99,2025-12-09 08:00:00,Web,99.94999999999999,2025,12,2025-12,Tuesday,8
INV-112839,13324.0,PROD-005,6,19.99,2025-01-27 09:00:00,Mobile App,119.94,2025,1,2025-01,Monday,9
INV-112840,13152.0,PROD-001,8,4.99,2025-10-31 15:00:00,Mobile App,39.92,2025,10,2025-10,Friday,15
INV-112841,12756.0,PROD-003,5,49.99,2026-03-16 19:00:00,B2B Portal,249.95000000000002,2026,3,2026-03,Monday,19
INV-112842,13514.0,PROD-003,3,19.99,2025-12-04 17:00:00,Mobile App,59.97,2025,12,2025-12,Thursday,17
INV-112843,11848.0,PROD-002,9,150.0,2026-02-03 12:00:00,Web,1350.0,2026,2,2026-02,Tuesday,12
INV-112845,11147.0,PROD-002,7,19.99,2025-01-07 08:00:00,Web,139.92999999999998,2025,1,2025-01,Tuesday,8
INV-112846,12368.0,PROD-003,7,299.99,2026-05-09 12:00:00,Mobile App,2099.9300000000003,2026,5,2026-05,Saturday,12
INV-112847,11077.0,PROD-005,5,4.99,2026-01-20 16:00:00,B2B Portal,24.950000000000003,2026,1,2026-01,Tuesday,16
INV-112848,14555.0,PROD-001,4,49.99,2026-03-15 09:00:00,B2B Portal,199.96,2026,3,2026-03,Sunday,9
INV-112850,12537.0,PROD-004,7,49.99,2025-11-14 08:00:00,Mobile App,349.93,2025,11,2025-11,Friday,8
INV-112853,13498.0,PROD-004,1,299.99,2025-07-21 11:00:00,Mobile App,299.99,2025,7,2025-07,Monday,11
INV-112854,14911.0,PROD-005,5,49.99,2026-05-11 11:00:00,Mobile App,249.95000000000002,2026,5,2026-05,Monday,11
INV-112855,12261.0,PROD-004,5,49.99,2025-07-22 14:00:00,Mobile App,249.95000000000002,2025,7,2025-07,Tuesday,14
INV-112856,10784.0,PROD-002,8,4.99,2026-03-21 17:00:00,Web,39.92,2026,3,2026-03,Saturday,17
INV-112857,11568.0,PROD-001,8,19.99,2025-06-01 19:00:00,Web,159.92,2025,6,2025-06,Sunday,19
INV-112858,10954.0,PROD-001,5,4.99,2025-02-23 11:00:00,Web,24.950000000000003,2025,2,2025-02,Sunday,11
INV-112859,12777.0,PROD-003,9,4.99,2025-07-13 09:00:00,Web,44.910000000000004,2025,7,2025-07,Sunday,9
INV-112860,14156.0,PROD-003,1,19.99,2025-04-02 13:00:00,Web,19.99,2025,4,2025-04,Wednesday,13
INV-112861,13440.0,PROD-002,4,150.0,2025-03-20 08:00:00,B2B Portal,600.0,2025,3,2025-03,Thursday,8
INV-112862,12000.0,PROD-002,8,150.0,2026-02-12 14:00:00,Web,1200.0,2026,2,2026-02,Thursday,14
INV-112863,14175.0,PROD-001,5,299.99,2025-05-05 15:00:00,Mobile App,1499.95,2025,5,2025-05,Monday,15
INV-112865,12539.0,PROD-003,9,4.99,2025-04-18 11:00:00,Mobile App,44.910000000000004,2025,4,2025-04,Friday,11
INV-112867,12300.0,PROD-005,8,299.99,2025-07-23 17:00:00,Mobile App,2399.92,2025,7,2025-07,Wednesday,17
INV-112868,10667.0,PROD-002,2,49.99,2026-01-02 09:00:00,B2B Portal,99.98,2026,1,2026-01,Friday,9
INV-112869,11542.0,PROD-003,1,299.99,2025-09-23 11:00:00,Web,299.99,2025,9,2025-09,Tuesday,11
INV-112871,10455.0,PROD-002,9,299.99,2025-07-25 17:00:00,Web,2699.91,2025,7,2025-07,Friday,17
INV-112872,11693.0,PROD-001,4,19.99,2025-03-13 12:00:00,Web,79.96,2025,3,2025-03,Thursday,12
INV-112873,13627.0,PROD-005,6,49.99,2026-04-25 15:00:00,B2B Portal,299.94,2026,4,2026-04,Saturday,15
INV-112874,11358.0,PROD-004,5,19.99,2025-12-19 16:00:00,Web,99.94999999999999,2025,12,2025-12,Friday,16
INV-112875,10825.0,PROD-003,7,4.99,2026-04-05 16:00:00,Mobile App,34.93,2026,4,2026-04,Sunday,16
INV-112876,13769.0,PROD-002,3,150.0,2025-10-21 11:00:00,Mobile App,450.0,2025,10,2025-10,Tuesday,11
INV-112877,12797.0,PROD-001,7,19.99,2025-01-21 12:00:00,B2B Portal,139.92999999999998,2025,1,2025-01,Tuesday,12
INV-112878,14859.0,PROD-001,9,19.99,2025-06-25 17:00:00,B2B Portal,179.91,2025,6,2025-06,Wednesday,17
INV-112879,11016.0,PROD-002,4,19.99,2025-01-01 13:00:00,Web,79.96,2025,1,2025-01,Wednesday,13
INV-112880,13037.0,PROD-003,4,150.0,2025-03-18 11:00:00,Web,600.0,2025,3,2025-03,Tuesday,11
INV-112881,13581.0,PROD-003,2,19.99,2025-05-18 08:00:00,Mobile App,39.98,2025,5,2025-05,Sunday,8
INV-112882,14202.0,PROD-001,9,19.99,2026-04-17 11:00:00,Web,179.91,2026,4,2026-04,Friday,11
INV-112883,12558.0,PROD-003,5,150.0,2026-02-05 10:00:00,Mobile App,750.0,2026,2,2026-02,Thursday,10
INV-112884,14143.0,PROD-004,2,299.99,2025-06-01 08:00:00,Web,599.98,2025,6,2025-06,Sunday,8
INV-112887,12075.0,PROD-004,4,150.0,2026-03-10 10:00:00,Web,600.0,2026,3,2026-03,Tuesday,10
INV-112888,14887.0,PROD-003,1,4.99,2025-11-30 10:00:00,Web,4.99,2025,11,2025-11,Sunday,10
INV-112889,12695.0,PROD-001,5,299.99,2025-12-25 08:00:00,Web,1499.95,2025,12,2025-12,Thursday,8
INV-112890,12056.0,PROD-003,5,49.99,2026-05-01 15:00:00,Web,249.95000000000002,2026,5,2026-05,Friday,15
INV-112891,11843.0,PROD-002,5,150.0,2025-09-14 08:00:00,Mobile App,750.0,2025,9,2025-09,Sunday,8
INV-112892,13067.0,PROD-002,9,150.0,2025-10-23 13:00:00,Web,1350.0,2025,10,2025-10,Thursday,13
INV-112893,14389.0,PROD-003,2,4.99,2026-02-25 18:00:00,Web,9.98,2026,2,2026-02,Wednesday,18
INV-112894,14973.0,PROD-004,1,4.99,2025-12-13 11:00:00,Web,4.99,2025,12,2025-12,Saturday,11
INV-112895,11167.0,PROD-002,3,299.99,2025-08-20 08:00:00,Mobile App,899.97,2025,8,2025-08,Wednesday,8
INV-112896,12485.0,PROD-005,1,4.99,2025-07-27 13:00:00,Web,4.99,2025,7,2025-07,Sunday,13
INV-112897,12747.0,PROD-001,7,299.99,2025-07-04 15:00:00,Mobile App,2099.9300000000003,2025,7,2025-07,Friday,15
INV-112898,10580.0,PROD-004,1,49.99,2025-06-12 10:00:00,Web,49.99,2025,6,2025-06,Thursday,10
INV-112900,10713.0,PROD-001,1,299.99,2026-04-14 11:00:00,Web,299.99,2026,4,2026-04,Tuesday,11
INV-112901,14364.0,PROD-005,1,49.99,2025-07-25 12:00:00,Web,49.99,2025,7,2025-07,Friday,12
INV-112902,13643.0,PROD-002,5,150.0,2026-01-09 09:00:00,Web,750.0,2026,1,2026-01,Friday,9
INV-112903,13675.0,PROD-002,4,49.99,2025-03-22 08:00:00,Web,199.96,2025,3,2025-03,Saturday,8
INV-112904,13582.0,PROD-001,6,49.99,2025-12-04 08:00:00,Mobile App,299.94,2025,12,2025-12,Thursday,8
INV-112905,14555.0,PROD-001,6,4.99,2025-10-14 17:00:00,B2B Portal,29.94,2025,10,2025-10,Tuesday,17
INV-112906,14029.0,PROD-003,7,49.99,2025-04-18 15:00:00,Mobile App,349.93,2025,4,2025-04,Friday,15
INV-112907,14859.0,PROD-002,4,49.99,2026-05-02 08:00:00,B2B Portal,199.96,2026,5,2026-05,Saturday,8
INV-112908,13324.0,PROD-005,3,150.0,2025-04-23 16:00:00,Web,450.0,2025,4,2025-04,Wednesday,16
INV-112909,14784.0,PROD-001,2,19.99,2026-05-08 16:00:00,Mobile App,39.98,2026,5,2026-05,Friday,16
INV-112910,10740.0,PROD-004,5,4.99,2025-12-27 13:00:00,Mobile App,24.950000000000003,2025,12,2025-12,Saturday,13
